ride_id,time,lat,lng
885,59508,41.8692,-87.671
885,60531,41.8672,-87.626
886,45271,41.881,-87.6241
886,45459,41.8869,-87.626
887,60996,41.9905,-87.6698
887,61613,42.016,-87.6686
888,44455,41.8855,-87.6523
888,48583,41.8819,-87.6488
889,34960,41.8834,-87.6412
889,35660,41.903,-87.6313
890,47364,41.8945,-87.6179
890,49001,41.9367,-87.6368
891,64498,41.9007,-87.6626
891,64942,41.8887,-87.6444
892,62523,41.908,-87.6315
892,63870,41.8763,-87.6292
893,53755,41.912,-87.6319
893,54738,41.9402,-87.653
894,46137,41.9259,-87.6493
894,46483,41.9363,-87.6527
895,61600,41.8841,-87.6543
895,61921,41.8887,-87.6444
896,71147,41.9394,-87.6833
896,72240,41.9394,-87.6833
897,44580,41.869,-87.6591
897,44999,41.8804,-87.6555
898,65291,41.8887,-87.6444
898,66436,41.9035,-87.6677
899,37012,41.9671,-87.679
899,37615,41.9434,-87.6796
900,37614,41.8306,-87.6413
900,37912,41.8382,-87.6451
901,67957,41.8834,-87.6412
901,68679,41.8671,-87.6411
902,76761,41.9716,-87.6502
902,77168,41.9579,-87.6495
903,34878,41.8902,-87.6262
903,35363,41.8793,-87.632
904,61676,41.8566,-87.6275
904,65792,41.8566,-87.6275
905,58601,41.8392,-87.6656
905,59772,41.8089,-87.6645
906,58568,41.9434,-87.6796
906,58911,41.943,-87.6873
907,816,41.8938,-87.6417
907,1139,41.9035,-87.6434
908,63469,41.8863,-87.6175
908,64400,41.8863,-87.6175
909,70695,41.9035,-87.6434
909,71117,41.8938,-87.6417
910,64171,41.8726,-87.6335
910,64452,41.8777,-87.6353
911,65738,41.8538,-87.6957
911,67164,41.8912,-87.6769
912,59070,41.8944,-87.6227
912,59872,41.8726,-87.6335
913,48798,41.9452,-87.7067
913,49630,41.9462,-87.6733
914,49007,41.8783,-87.6439
914,50046,41.8717,-87.651
915,60885,41.9537,-87.7406
915,64097,41.9537,-87.7406
916,55723,41.9035,-87.6434
916,56008,41.8938,-87.6417
917,62608,41.8822,-87.6411
917,63147,41.8882,-87.6364
918,63546,41.9035,-87.6677
918,65056,41.9377,-87.6441
919,62819,41.9324,-87.6527
919,63892,41.9139,-87.6488
920,45233,41.8984,-87.6866
920,46419,41.8958,-87.6259
921,65795,41.9659,-87.6936
921,68097,41.9402,-87.653
922,65291,41.984,-87.6603
922,65875,41.9652,-87.6581
923,48658,41.855,-87.6757
923,50409,41.855,-87.6757
924,26622,41.8967,-87.6357
924,26626,41.8967,-87.6357
925,20312,41.8904,-87.6175
925,20590,41.8969,-87.6217
926,45260,41.8679,-87.623
926,47405,41.9367,-87.6368
927,83175,41.9691,-87.6742
927,83608,41.9733,-87.6678
928,31536,41.9482,-87.6639
928,33472,41.908,-87.6315
929,34208,41.9313,-87.6387
929,35357,41.8908,-87.6317
930,23255,41.8708,-87.6257
930,23987,41.8944,-87.6227
931,64440,41.855,-87.6757
931,65463,41.8582,-87.6565
932,51238,41.8671,-87.6411
932,53119,41.8776,-87.6496
933,45272,41.9035,-87.6677
933,45739,41.8984,-87.6866
934,47053,41.9218,-87.6441
934,47954,41.894,-87.6293
935,73070,41.9784,-87.6598
935,75539,41.9077,-87.6726
936,63627,41.8958,-87.6772
936,64023,41.9029,-87.6873
937,39113,41.9493,-87.6463
937,40478,41.9139,-87.6488
938,61302,41.9004,-87.6967
938,62631,41.9105,-87.6531
939,40824,41.9319,-87.6779
939,41142,41.9361,-87.6698
940,54276,41.9239,-87.6358
940,55790,41.9239,-87.6358
941,52026,41.8974,-87.6287
941,53245,41.9408,-87.6392
942,372,41.8986,-87.6219
942,86238,41.8968,-87.6309
943,44896,41.9671,-87.6674
943,46076,41.9331,-87.6478
944,45068,42.0209,-87.6651
944,46526,42.016,-87.6686
945,52665,41.9611,-87.729
945,54346,41.9611,-87.729
946,44881,41.886,-87.6309
946,46618,41.9494,-87.6545
947,39712,41.9659,-87.7008
947,41540,41.9259,-87.6493
948,53994,41.875,-87.6733
948,54576,41.8912,-87.6769
949,67324,41.9528,-87.65
949,67596,41.961,-87.6496
950,63074,41.7996,-87.5947
950,63268,41.8026,-87.5904
951,40202,41.8713,-87.6737
951,42768,41.8923,-87.612
952,37823,41.8313,-87.6088
952,39370,41.875,-87.6331
953,28675,41.8967,-87.6357
953,29267,41.8804,-87.6427
954,51523,41.8741,-87.6277
954,53927,41.8741,-87.6277
955,52581,41.8819,-87.6488
955,53886,41.9105,-87.6531
956,51184,41.8794,-87.6298
956,52395,41.8726,-87.6335
957,66633,41.9394,-87.6684
957,67727,41.9157,-87.6346
958,40464,41.8918,-87.6206
958,41085,41.8741,-87.6277
959,27120,41.9035,-87.6434
959,27618,41.894,-87.6293
960,71986,41.8856,-87.6418
960,72746,41.8722,-87.6615
961,37240,41.8776,-87.6496
961,38194,41.8672,-87.626
962,48731,41.8946,-87.6534
962,50791,41.8946,-87.6534
963,69474,41.8887,-87.6444
963,70898,41.9139,-87.6488
964,28752,41.873,-87.6691
964,29751,41.8777,-87.6353
965,63757,41.9367,-87.6368
965,64675,41.9114,-87.6387
966,64818,41.9488,-87.6753
966,66962,41.9488,-87.6753
967,49526,41.9157,-87.6346
967,51108,41.9397,-87.6589
968,47978,41.9905,-87.6698
968,48932,41.9784,-87.6598
969,62834,41.9222,-87.6389
969,63725,41.9331,-87.6478
970,32238,41.9023,-87.6277
970,36178,41.9023,-87.6277
971,41344,41.8665,-87.6847
971,41827,41.855,-87.6757
972,53746,41.9267,-87.6977
972,55360,41.9267,-87.6977
973,62103,41.8058,-87.5925
973,63744,41.8058,-87.5925
974,59744,41.881,-87.6241
974,60707,41.8649,-87.6471
975,54425,41.8759,-87.6306
975,56045,41.8743,-87.6396
976,61617,41.8918,-87.6206
976,61929,41.8986,-87.6219
977,57005,41.9029,-87.6873
977,60017,41.8984,-87.6866
978,24892,41.8926,-87.6145
978,25016,41.8945,-87.6179
979,71518,41.8813,-87.6295
979,72921,41.8992,-87.6722
980,65140,41.9295,-87.6842
980,66394,41.9365,-87.6475
981,63207,41.899,-87.6299
981,64754,41.899,-87.6299
982,60496,41.9218,-87.6441
982,61495,41.8947,-87.6384
983,50614,41.8964,-87.661
983,51237,41.9071,-87.6673
984,60611,41.9312,-87.6443
984,61540,41.903,-87.6313
985,38121,41.8783,-87.6439
985,38248,41.8822,-87.6411
986,62654,41.7995,-87.5864
986,63269,41.7995,-87.5864
987,61851,41.9032,-87.6343
987,65401,41.9032,-87.6343
988,161,41.9359,-87.6784
988,1460,41.9171,-87.7102
989,5948,41.886,-87.6241
989,6461,41.8672,-87.626
990,49324,41.8828,-87.6612
990,49745,41.8834,-87.6412
991,58358,41.8748,-87.6498
991,58876,41.8581,-87.6511
992,58258,41.881,-87.6167
992,60955,41.9437,-87.664
993,73402,41.9948,-87.6603
993,74540,42.017,-87.6777
994,68714,41.855,-87.6757
994,70024,41.8549,-87.6636
995,51684,41.8765,-87.6205
995,52664,41.8765,-87.6205
996,65885,41.894,-87.6293
996,66151,41.8847,-87.6277
997,63502,41.9103,-87.6701
997,65641,41.9175,-87.7018
998,53532,41.8999,-87.6344
998,56262,41.9239,-87.6358
999,72105,41.7996,-87.5947
999,74029,41.7996,-87.5947
1000,64473,41.8866,-87.658
1000,65403,41.8904,-87.6175
1001,51381,41.8679,-87.623
1001,52090,41.8847,-87.6195
1002,61287,41.8957,-87.6201
1002,61368,41.8945,-87.6179
1003,61681,41.8863,-87.6175
1003,62330,41.8793,-87.6399
1004,38914,41.8141,-87.597
1004,39526,41.7996,-87.5947
1005,56733,41.978,-87.668
1005,57011,41.9671,-87.6674
1006,62290,41.8726,-87.6335
1006,63293,41.8868,-87.6223
1007,42443,41.8641,-87.6237
1007,42584,41.8672,-87.626
1008,58738,41.9365,-87.6475
1008,59326,41.9183,-87.6363
1009,57325,41.8911,-87.6666
1009,59679,41.9611,-87.6954
1010,59047,41.884,-87.6247
1010,60037,41.903,-87.6313
1011,64889,41.8899,-87.6343
1011,65362,41.8783,-87.6439
1012,60098,41.8944,-87.6227
1012,60789,41.8834,-87.6412
1013,56193,41.9406,-87.6785
1013,57405,41.9455,-87.6464
1014,23947,41.8776,-87.6496
1014,24285,41.8779,-87.662
1015,63560,41.8501,-87.6321
1015,64260,41.8672,-87.626
1016,55820,41.8855,-87.6523
1016,57564,41.9029,-87.6873
1017,56923,41.8721,-87.6295
1017,57206,41.8672,-87.626
1018,44433,41.9784,-87.6598
1018,46072,41.9784,-87.6598
1019,65597,41.903,-87.6313
1019,65738,41.908,-87.6315
1020,36841,41.9035,-87.6434
1020,36856,41.9035,-87.6434
1021,51646,41.9377,-87.6441
1021,51937,41.9455,-87.6464
1022,24496,41.8822,-87.6411
1022,24826,41.8782,-87.6319
1023,25097,41.9633,-87.6793
1023,25417,41.956,-87.6803
1024,44955,41.9738,-87.6597
1024,45731,41.9494,-87.6545
1025,65776,41.9175,-87.7018
1025,66271,41.9296,-87.7079
1026,28686,41.9367,-87.6368
1026,29000,41.9365,-87.6475
1027,63046,41.9579,-87.6495
1027,64411,41.9667,-87.7081
1028,54934,41.8837,-87.6487
1028,55918,41.8968,-87.6309
1029,53770,41.8776,-87.6496
1029,54680,41.896,-87.6677
1030,51844,41.9072,-87.6556
1030,52216,41.9035,-87.6677
1031,13414,41.8436,-87.6454
1031,13939,41.8436,-87.6454
1032,70289,41.9494,-87.6545
1032,71195,41.9295,-87.6431
1033,31587,41.8918,-87.6588
1033,31976,41.8819,-87.6488
1034,39037,41.8576,-87.6194
1034,40045,41.8772,-87.6394
1035,62692,41.8986,-87.6219
1035,64364,41.9202,-87.693
1036,59744,41.8945,-87.6179
1036,59930,41.8904,-87.6175
1037,67018,41.8748,-87.6498
1037,67529,41.8916,-87.6484
1038,27938,41.8024,-87.5869
1038,28994,41.8024,-87.5869
1039,69420,41.9035,-87.6677
1039,69573,41.9077,-87.6726
1040,62199,41.8958,-87.6772
1040,64727,41.892,-87.6894
1041,62661,41.9579,-87.6495
1041,64095,41.9579,-87.6495
1042,56935,41.9488,-87.6753
1042,57522,41.9665,-87.6884
1043,59499,41.943,-87.6873
1043,59705,41.9434,-87.6796
1044,49883,41.8945,-87.6179
1044,50592,41.8847,-87.6195
1045,65146,41.9098,-87.7053
1045,67566,41.9246,-87.6893
1046,59254,41.9157,-87.6346
1046,59825,41.8947,-87.6344
1047,38029,41.8947,-87.6344
1047,38785,41.9121,-87.6347
1048,35041,41.8722,-87.6615
1048,35544,41.8819,-87.6488
1049,68267,41.984,-87.6603
1049,69208,42.016,-87.675
1050,30255,41.9434,-87.6796
1050,31001,41.9671,-87.679
1051,62268,41.8776,-87.6496
1051,63070,41.899,-87.6299
1052,34616,41.8904,-87.6175
1052,35775,41.8728,-87.624
1053,46073,41.8892,-87.6385
1053,48399,41.8795,-87.6257
1054,60701,41.8834,-87.6412
1054,62067,41.9199,-87.6488
1055,68141,41.8916,-87.6484
1055,71346,41.8916,-87.6484
1056,62926,41.886,-87.6309
1056,63237,41.8793,-87.632
1057,59356,42.017,-87.6777
1057,59733,42.0258,-87.6841
1058,28503,41.9733,-87.6678
1058,28856,41.9652,-87.6581
1059,39635,42.0127,-87.6661
1059,40296,41.9948,-87.6603
1060,60113,41.8847,-87.6195
1060,60677,41.8813,-87.6295
1061,75050,41.8813,-87.6295
1061,76164,41.9313,-87.6387
1062,62825,42.0417,-87.6807
1062,64051,42.0046,-87.6614
1063,48023,41.8581,-87.6511
1063,48935,41.8837,-87.6487
1064,49612,41.8892,-87.6385
1064,50569,41.9218,-87.6441
1065,63884,41.8947,-87.6344
1065,65007,41.9071,-87.6673
1066,53600,41.8726,-87.6335
1066,56577,41.8726,-87.6335
1067,34017,41.8842,-87.6296
1067,34553,41.8819,-87.6488
1068,50927,41.9171,-87.7102
1068,52419,41.9105,-87.6531
1069,18521,41.9215,-87.6538
1069,19122,41.908,-87.6315
1070,25442,41.8964,-87.661
1070,26621,41.8619,-87.6935
1071,60604,41.8869,-87.626
1071,61702,41.8708,-87.6257
1072,43556,41.8944,-87.6227
1072,45092,41.8679,-87.623
1073,66563,41.858,-87.6408
1073,68932,41.7996,-87.5947
1074,43309,41.9365,-87.6475
1074,44070,41.9253,-87.6658
1075,53321,41.9137,-87.6529
1075,53549,41.9097,-87.6481
1076,70847,41.9031,-87.6739
1076,72019,41.9071,-87.6673
1077,27363,41.8892,-87.6278
1077,27871,41.8856,-87.6418
1078,65370,41.8822,-87.6411
1078,66327,41.8977,-87.6235
1079,38804,41.884,-87.6247
1079,40106,41.901,-87.6238
1080,22937,41.8708,-87.6312
1080,23299,41.8803,-87.6352
1081,51628,41.8765,-87.6205
1081,52665,41.8765,-87.6205
1082,76527,41.8846,-87.6319
1082,76849,41.8949,-87.6323
1083,44594,41.8822,-87.6411
1083,45428,41.8822,-87.6411
1084,66485,41.9035,-87.6434
1084,67936,41.875,-87.6331
1085,24586,41.9437,-87.664
1085,24871,41.9402,-87.653
1086,57040,41.8967,-87.6357
1086,57373,41.9121,-87.6347
1087,72352,41.9494,-87.6545
1087,72746,41.9402,-87.653
1088,31308,41.894,-87.6293
1088,36514,41.8748,-87.6498
1089,53188,41.9267,-87.6977
1089,54058,41.9361,-87.6698
1090,66272,41.8794,-87.6298
1090,67087,41.9023,-87.6277
1091,42706,41.9508,-87.6592
1091,43070,41.9493,-87.6463
1092,69236,41.8721,-87.6295
1092,69969,41.8968,-87.6309
1093,29104,41.9585,-87.655
1093,30494,41.9072,-87.6556
1094,46067,41.8984,-87.6866
1094,47584,41.8984,-87.6866
1095,29951,41.8847,-87.6195
1095,30281,41.8904,-87.6175
1096,54808,42.0086,-87.6905
1096,55232,42.0189,-87.69
1097,62907,41.8777,-87.6353
1097,65369,41.8457,-87.6225
1098,821,41.8938,-87.6417
1098,1149,41.9035,-87.6434
1099,52314,41.9256,-87.6584
1099,52708,41.9397,-87.6589
1100,44319,41.8713,-87.6737
1100,45618,41.8783,-87.6439
1101,43372,41.9491,-87.6486
1101,45175,41.9784,-87.6598
1102,62645,41.9097,-87.6481
1102,63818,41.9507,-87.6687
1103,28232,41.8958,-87.6772
1103,29056,41.8992,-87.6722
1104,56127,41.8782,-87.6319
1104,56752,41.8904,-87.6175
1105,1432,41.9267,-87.6977
1105,2082,41.9208,-87.6637
1106,41488,41.8542,-87.6192
1106,41847,41.8641,-87.6237
1107,37120,41.8887,-87.6444
1107,37257,41.8892,-87.6385
1108,55273,41.8969,-87.6217
1108,58143,41.8842,-87.6296
1109,55993,41.9836,-87.6692
1109,56544,41.9671,-87.6674
1110,80197,41.9579,-87.6495
1110,80455,41.9491,-87.6486
1111,55907,41.9098,-87.7053
1111,56666,41.9201,-87.6779
1112,59497,41.9688,-87.6577
1112,60221,41.9528,-87.65
1113,62559,41.896,-87.6677
1113,62830,41.9035,-87.6677
1114,62354,41.8217,-87.6216
1114,63712,41.7932,-87.5878
1115,79432,41.9199,-87.6488
1115,80070,41.9102,-87.6823
1116,64525,41.8986,-87.6219
1116,65357,41.9137,-87.6529
1117,24870,41.8624,-87.6511
1117,25974,41.8821,-87.6251
1118,31244,41.903,-87.6313
1118,32340,41.8828,-87.6612
1119,65213,41.9542,-87.6544
1119,65989,41.9542,-87.6544
1120,40028,41.8945,-87.6179
1120,41309,41.9295,-87.6431
1121,65035,41.9617,-87.6546
1121,66086,41.9377,-87.6441
1122,33685,41.916,-87.6773
1122,33689,41.916,-87.6773
1123,47348,41.9437,-87.649
1123,48073,41.9199,-87.6488
1124,65977,42.0482,-87.6835
1124,66792,42.0417,-87.6807
1125,36408,41.7993,-87.601
1125,38857,41.8514,-87.6188
1126,62398,41.9004,-87.6967
1126,62963,41.8992,-87.6722
1127,72982,41.8578,-87.6246
1127,73766,41.8578,-87.6246
1128,56676,41.9035,-87.6434
1128,57087,41.9137,-87.6529
1129,29173,41.9482,-87.6639
1129,31225,41.8782,-87.6319
1130,55766,41.8947,-87.6344
1130,56339,41.8855,-87.6523
1131,46907,41.9313,-87.6387
1131,47148,41.9377,-87.6441
1132,40211,42.0258,-87.6841
1132,41302,42.0258,-87.6841
1133,23380,41.8892,-87.6385
1133,23780,41.8777,-87.6353
1134,61600,41.903,-87.6313
1134,64396,41.903,-87.6313
1135,42384,41.8652,-87.6665
1135,43509,41.9013,-87.6774
1136,42530,41.8956,-87.6721
1136,43802,41.8906,-87.6221
1137,73686,41.9494,-87.6545
1137,74259,41.9331,-87.6478
1138,64554,41.9268,-87.6344
1138,65579,41.9491,-87.6486
1139,59687,41.9667,-87.7081
1139,61381,41.9579,-87.6495
1140,42597,41.9357,-87.6636
1140,43705,41.8996,-87.6677
1141,30420,41.9157,-87.6346
1141,31292,41.8782,-87.6319
1142,57949,41.984,-87.6523
1142,58793,41.9671,-87.6674
1143,60645,41.8923,-87.612
1143,60878,41.8957,-87.6201
1144,26618,41.8821,-87.6251
1144,27613,41.8624,-87.6511
1145,44010,41.8772,-87.6394
1145,47762,41.8915,-87.6268
1146,54816,41.8576,-87.6615
1146,55918,41.8831,-87.657
1147,45354,41.8672,-87.626
1147,45812,41.8578,-87.6246
1148,62965,41.9652,-87.6581
1148,65406,41.9652,-87.6581
1149,45054,41.886,-87.6309
1149,45231,41.8882,-87.6364
1150,56566,41.9253,-87.6658
1150,57105,41.916,-87.6689
1151,70507,42.0417,-87.6807
1151,71033,42.0258,-87.6841
1152,69522,41.9897,-87.6601
1152,69994,41.9993,-87.6714
1153,65078,41.9437,-87.649
1153,65996,41.9287,-87.6538
1154,45846,41.899,-87.6299
1154,48107,41.9571,-87.6642
1155,62178,41.9365,-87.6475
1155,63762,41.9617,-87.6546
1156,71099,41.9363,-87.6527
1156,72357,41.9671,-87.679
1157,71303,41.891,-87.6355
1157,73701,41.8915,-87.6268
1158,45767,41.8999,-87.6344
1158,46213,41.9114,-87.6387
1159,49518,41.9288,-87.6639
1159,50132,41.9295,-87.6431
1160,75129,41.8986,-87.6219
1160,75335,41.8968,-87.6309
1161,41760,41.8804,-87.6427
1161,41883,41.8793,-87.6399
1162,65576,41.8895,-87.6882
1162,67457,41.8958,-87.6772
1163,68175,41.9326,-87.6659
1163,70039,41.8855,-87.6523
1164,46221,41.9215,-87.7073
1164,49964,41.9215,-87.7073
1165,55320,41.9455,-87.6464
1165,55569,41.9402,-87.653
1166,31291,41.9365,-87.6475
1166,32419,41.8968,-87.6309
1167,55050,41.9313,-87.6387
1167,56369,41.9114,-87.6387
1168,60662,41.9488,-87.6753
1168,63380,41.956,-87.6803
1169,63213,41.903,-87.6313
1169,64274,41.903,-87.6313
1170,47434,41.8858,-87.6355
1170,47615,41.891,-87.6355
1171,57296,41.9493,-87.6463
1171,59461,41.9331,-87.6478
1172,54840,41.8576,-87.6615
1172,56792,41.8576,-87.6615
1173,49329,41.9377,-87.6441
1173,49802,41.9287,-87.6538
1174,64615,41.9522,-87.6981
1174,65858,41.9402,-87.653
1175,69525,41.9402,-87.653
1175,71420,41.9659,-87.6936
1176,37441,41.8141,-87.597
1176,37860,41.7953,-87.5965
1177,57841,41.8782,-87.6319
1177,58222,41.8834,-87.6412
1178,53378,42.001,-87.6612
1178,54180,42.001,-87.6612
1179,63857,41.9363,-87.6527
1179,65122,41.9363,-87.6527
1180,35280,41.9046,-87.6406
1180,35576,41.899,-87.6299
1181,69315,41.8944,-87.6227
1181,71561,41.903,-87.6313
1182,64380,41.8882,-87.6364
1182,65737,41.9363,-87.6527
1183,60865,41.9544,-87.648
1183,61484,41.9716,-87.6502
1184,58289,41.873,-87.7645
1184,60538,41.873,-87.7645
1185,68817,42.0417,-87.6807
1185,69913,42.0209,-87.665
1186,27385,42.008,-87.6655
1186,28481,41.9799,-87.6819
1187,32995,41.8793,-87.6399
1187,33343,41.8821,-87.6251
1188,47775,41.9259,-87.6493
1188,48230,41.9105,-87.6531
1189,43985,41.901,-87.6238
1189,45571,41.912,-87.6319
1190,63390,41.8855,-87.6523
1190,65215,41.9326,-87.6659
1191,45301,41.8949,-87.6323
1191,46257,41.9137,-87.6529
1192,29357,41.8686,-87.6862
1192,30265,41.8649,-87.6471
1193,56944,41.8718,-87.6466
1193,57453,41.8695,-87.6555
1194,54228,41.9542,-87.6644
1194,56312,41.9542,-87.6644
1195,24080,41.9182,-87.6569
1195,25111,41.8813,-87.6295
1196,66259,41.8721,-87.6295
1196,67529,41.8721,-87.6295
1197,45610,41.903,-87.6313
1197,45984,41.8986,-87.6219
1198,59094,41.886,-87.6309
1198,59445,41.8847,-87.6195
1199,29123,41.9105,-87.6531
1199,29512,41.8978,-87.6429
1200,44692,41.8776,-87.6496
1200,46531,41.8776,-87.6496
1201,54194,41.9295,-87.6431
1201,54701,41.9288,-87.6639
1202,41820,41.8235,-87.6656
1202,42179,41.8236,-87.6509
1203,42485,41.8992,-87.6722
1203,43612,41.916,-87.6773
1204,68451,41.894,-87.6293
1204,69303,41.8944,-87.6227
1205,40620,42.0209,-87.6651
1205,40952,42.0106,-87.6624
1206,28900,41.9013,-87.6774
1206,29880,41.8652,-87.6665
1207,65072,41.8904,-87.6175
1207,65973,41.912,-87.6319
1208,54754,41.9437,-87.649
1208,56128,41.9437,-87.649
1209,82931,41.9077,-87.6726
1209,86183,41.9784,-87.6598
1210,67770,41.8436,-87.6454
1210,70457,41.8436,-87.6454
1211,42719,41.8665,-87.6847
1211,43925,41.8841,-87.6543
1212,55262,42.0189,-87.69
1212,55723,42.0192,-87.6736
1213,48908,41.8947,-87.6344
1213,53175,41.8915,-87.6268
1214,23725,41.8904,-87.6175
1214,24509,41.8866,-87.658
1215,61965,41.8713,-87.6737
1215,62607,41.8958,-87.6772
1216,53851,41.7916,-87.6079
1216,56398,41.8388,-87.6219
1217,28524,41.8821,-87.6251
1217,28790,41.8847,-87.6195
1218,38619,41.8741,-87.6277
1218,39240,41.8918,-87.6206
1219,56942,41.8421,-87.617
1219,58780,41.8906,-87.6221
1220,57648,41.9353,-87.7169
1220,59525,41.8958,-87.6772
1221,52175,41.9227,-87.6972
1221,52810,41.9171,-87.7102
1222,53107,41.9067,-87.6348
1222,55285,41.9114,-87.6387
1223,26051,41.9183,-87.6363
1223,26754,41.8944,-87.6227
1224,67553,41.9365,-87.6475
1224,68620,41.9313,-87.6387
1225,42269,41.8964,-87.6541
1225,42755,41.9035,-87.6677
1226,49883,41.961,-87.6496
1226,50127,41.9617,-87.6546
1227,26126,41.9288,-87.6685
1227,26983,41.9035,-87.6434
1228,40284,41.901,-87.6238
1228,41619,41.8904,-87.6175
1229,24364,41.8926,-87.6145
1229,25251,41.8762,-87.6244
1230,67555,41.9035,-87.6677
1230,68399,41.9295,-87.6842
1231,44684,41.8804,-87.6555
1231,44850,41.8819,-87.6488
1232,63283,41.9246,-87.6893
1232,65110,41.9098,-87.7053
1233,60586,41.9545,-87.7496
1233,60820,41.9488,-87.74
1234,46682,41.9617,-87.6546
1234,47075,41.9528,-87.65
1235,60016,41.8713,-87.6737
1235,60859,41.8671,-87.6411
1236,54933,41.8958,-87.6259
1236,55597,41.8822,-87.6411
1237,48249,41.8307,-87.656
1237,51333,41.8378,-87.6511
1238,72669,41.9114,-87.6387
1238,73070,41.9183,-87.6363
1239,62047,41.9289,-87.659
1239,64474,41.9331,-87.6478
1240,56599,41.9067,-87.6348
1240,56945,41.9183,-87.6363
1241,22234,41.8821,-87.6398
1241,22594,41.8759,-87.6306
1242,57216,41.8378,-87.6511
1242,58518,41.8579,-87.6687
1243,58626,41.9313,-87.6387
1243,59563,41.9029,-87.6377
1244,33046,41.9171,-87.7102
1244,34351,41.8798,-87.6861
1245,62227,41.899,-87.6299
1245,64250,41.903,-87.6313
1246,65693,41.9733,-87.6678
1246,67374,41.9659,-87.6936
1247,73712,41.9256,-87.6537
1247,74216,41.9365,-87.6475
1248,62257,41.9259,-87.6493
1248,62512,41.9331,-87.6478
1249,50765,41.8708,-87.6257
1249,52091,41.8672,-87.626
1250,73597,41.8918,-87.6588
1250,73941,41.8958,-87.6772
1251,37019,41.9659,-87.7008
1251,39239,41.9659,-87.7008
1252,32443,41.9032,-87.6343
1252,32616,41.8967,-87.6357
1253,62250,41.9094,-87.6777
1253,63181,41.9094,-87.6777
1254,60262,41.7666,-87.5765
1254,61411,41.7666,-87.5765
1255,43321,41.8822,-87.6411
1255,44217,41.9067,-87.6348
1256,27438,41.8969,-87.6217
1256,27654,41.8945,-87.6179
1257,23507,41.7879,-87.5883
1257,23778,41.7887,-87.6013
1258,45126,41.9291,-87.6491
1258,45416,41.9326,-87.6364
1259,61804,41.7917,-87.5839
1259,62614,41.781,-87.5761
1260,60843,41.9175,-87.7018
1260,61562,41.903,-87.6838
1261,69925,41.8671,-87.6411
1261,70731,41.8831,-87.6373
1262,69079,41.9408,-87.6392
1262,70065,41.912,-87.6319
1263,66599,41.9291,-87.6491
1263,68436,41.8986,-87.6219
1264,71720,41.8969,-87.6217
1264,72624,41.9218,-87.6441
1265,49414,41.8974,-87.6287
1265,49781,41.894,-87.6293
1266,61395,41.9671,-87.6674
1266,62262,41.9437,-87.649
1267,52305,41.9689,-87.684
1267,53622,41.9749,-87.6925
1268,43683,41.901,-87.6238
1268,44444,41.8795,-87.6257
1269,28977,41.9402,-87.653
1269,30343,41.8846,-87.6319
1270,72275,41.9312,-87.6443
1270,72886,41.9199,-87.6488
1271,52835,41.9103,-87.6701
1271,53308,41.9071,-87.6673
1272,60751,41.8912,-87.6769
1272,61989,41.8538,-87.6957
1273,73280,41.9105,-87.6531
1273,74123,41.9069,-87.6262
1274,48465,41.9199,-87.6488
1274,48868,41.9295,-87.6431
1275,33051,41.8887,-87.6444
1275,33662,41.8969,-87.6217
1276,26031,41.9146,-87.668
1276,26852,41.8967,-87.6357
1277,64136,41.9184,-87.6522
1277,64437,41.9183,-87.6363
1278,39790,41.9824,-87.7089
1278,40671,41.9942,-87.6894
1279,33121,41.8024,-87.5869
1279,33479,41.7996,-87.5947
1280,33821,41.9408,-87.6392
1280,35286,41.9367,-87.6368
1281,40849,41.8722,-87.6615
1281,41974,41.8856,-87.6418
1282,61310,41.8964,-87.661
1282,62797,41.9069,-87.6262
1283,58820,41.984,-87.6603
1283,66858,41.9836,-87.6692
1284,64283,41.9139,-87.6488
1284,64886,41.9295,-87.6431
1285,56882,41.8899,-87.6343
1285,57201,41.8777,-87.6353
1286,62138,41.8783,-87.6439
1286,63614,41.9253,-87.6658
1287,63260,41.8984,-87.6866
1287,64306,41.8984,-87.6866
1288,83217,41.9494,-87.6545
1288,83536,41.9617,-87.6546
1289,69209,41.9076,-87.6386
1289,71252,41.9002,-87.643
1290,65899,41.9246,-87.6893
1290,68661,41.912,-87.6319
1291,50567,41.9032,-87.6343
1291,51126,41.9105,-87.6531
1292,26327,41.8641,-87.6237
1292,27174,41.8904,-87.6175
1293,60146,41.8969,-87.6217
1293,61201,41.8672,-87.626
1294,24118,41.8918,-87.6206
1294,24595,41.8947,-87.6344
1295,22032,41.8417,-87.6269
1295,22277,41.8388,-87.6219
1296,72325,41.8695,-87.6555
1296,72980,41.8819,-87.6488
1297,30899,41.908,-87.6315
1297,31591,41.8902,-87.6262
1298,62336,41.9098,-87.7053
1298,65294,41.9104,-87.6972
1299,70869,41.9208,-87.6637
1299,71863,41.899,-87.6299
1300,57597,41.8863,-87.6175
1300,58116,41.8759,-87.6306
1301,64076,41.8542,-87.6192
1301,65786,41.8604,-87.6258
1302,66872,41.8868,-87.6223
1302,66980,41.8847,-87.6195
1303,61771,41.8743,-87.6396
1303,62310,41.8762,-87.6244
1304,23701,41.9467,-87.6834
1304,23719,41.9467,-87.6834
1305,67438,41.8708,-87.6312
1305,67676,41.8726,-87.6335
1306,34227,41.9733,-87.6678
1306,34743,41.9652,-87.6581
1307,48908,41.9013,-87.6774
1307,50073,41.9029,-87.6873
