taxi_id,time_sec,lat,lon
102,75408,39.85418,116.40805
102,75665,39.86143,116.41566
102,75708,39.86377,116.41561
102,75966,39.87012,116.44447
102,76010,39.87008,116.44895
102,76268,39.86988,116.45775
102,76312,39.86984,116.4579
102,76570,39.87173,116.46165
102,76613,39.87424,116.46167
102,76871,39.88268,116.4616
102,76915,39.88269,116.4616
102,77217,39.88646,116.453
102,77475,39.88333,116.45002
102,77518,39.88191,116.45002
102,77776,39.87599,116.44571
102,77820,39.87551,116.44575
102,78056,39.87584,116.44991
102,78303,39.88037,116.44996
102,78383,39.88166,116.44993
102,78605,39.88335,116.43984
102,78684,39.89404,116.43786
102,78906,39.90721,116.42601
102,78986,39.90703,116.4214
102,79208,39.90686,116.40767
102,79288,39.90684,116.4067
102,79509,39.90651,116.39626
102,79589,39.90635,116.39052
102,79811,39.90591,116.37731
102,79891,39.90591,116.37717
102,80113,39.92104,116.37555
102,80193,39.92125,116.37416
102,80414,39.92262,116.36647
102,80494,39.92251,116.35962
102,80716,39.92994,116.36173
102,80796,39.93127,116.36658
102,81018,39.93956,116.36638
102,81097,39.94528,116.36601
102,81319,39.95441,116.3652
102,81399,39.95663,116.36471
102,81621,39.95484,116.35508
102,81621,39.95484,116.35508
102,83108,39.95409,116.35524
102,83376,39.95665,116.34992
102,83410,39.95665,116.35186
102,83677,39.95134,116.36117
102,83711,39.95146,116.36354
102,83978,39.94797,116.36569
102,84012,39.94797,116.36569
102,84280,39.9477,116.40518
102,84314,39.94775,116.40986
102,84581,39.93259,116.41086
102,84581,39.93259,116.41086
102,84616,39.93259,116.41086
102,84823,39.92767,116.41093
102,85130,39.92768,116.41056
102,85130,39.92768,116.41056
102,85130,39.92768,116.41056
102,85130,39.92768,116.41056
102,85130,39.92768,116.41056
102,85130,39.92768,116.41056
102,85130,39.92768,116.41056
102,85130,39.92768,116.41056
102,85130,39.92768,116.41056
102,85130,39.92768,116.41056
102,85130,39.92768,116.41056
102,85130,39.92768,116.41056
102,85130,39.92768,116.41056
102,85130,39.92768,116.41056
102,85130,39.92768,116.41056
102,85130,39.92768,116.41056
102,85130,39.92768,116.41056
102,85130,39.92768,116.41056
102,85130,39.92768,116.41056
102,85130,39.92768,116.41056
102,85130,39.92768,116.41056
102,85130,39.92768,116.41056
102,85130,39.92768,116.41056
103,13641,40.08163,116.43517
103,13641,40.08163,116.43517
103,13641,40.08163,116.43517
103,13641,40.08163,116.43517
103,13641,40.08163,116.43517
103,13641,40.08163,116.43517
103,13641,40.08163,116.43517
103,13641,40.08163,116.43517
103,13641,40.08163,116.43517
103,13641,40.08163,116.43517
103,13641,40.08163,116.43517
103,13641,40.08163,116.43517
103,13641,40.08163,116.43517
103,13641,40.08163,116.43517
103,13641,40.08163,116.43517
103,13641,40.08163,116.43517
103,13641,40.08163,116.43517
103,13641,40.08163,116.43517
103,13641,40.08163,116.43517
103,13641,40.08163,116.43517
103,13641,40.08163,116.43517
103,13641,40.08163,116.43517
103,40031,40.08442,116.43533
103,41030,40.08325,116.43421
103,41137,40.07742,116.43536
103,41331,40.07168,116.42851
103,42061,40.07084,116.42688
103,42288,40.05639,116.41643
103,42288,40.05639,116.41643
103,42589,40.04535,116.40481
103,42664,40.04054,116.4054
103,42966,40.00436,116.4024
103,43267,40.00717,116.40472
103,45973,40.02035,116.4024
103,46044,40.02597,116.40336
103,46274,40.05152,116.40711
103,46346,40.05144,116.40707
103,46346,40.05144,116.40707
103,46987,40.06438,116.41049
103,47611,40.07199,116.42842
103,47677,40.07611,116.43375
103,47912,40.08443,116.43515
103,47979,40.08447,116.43579
103,48214,40.08446,116.43576
103,48281,40.08444,116.4358
103,48516,40.08448,116.43579
103,48582,40.08446,116.43576
103,48817,40.08371,116.43763
103,48884,40.0849,116.4439
103,49119,40.11058,116.4654
103,49186,40.11226,116.47024
103,49606,40.1121,116.47109
103,49606,40.1121,116.47109
103,49606,40.1121,116.47109
103,50822,40.11159,116.46748
103,50994,40.10823,116.45261
103,51124,40.10132,116.44537
103,51295,40.09222,116.43556
103,51408,40.09209,116.4393
103,61442,40.07838,116.43185
103,61514,40.08024,116.43483
103,62240,40.08095,116.43471
103,62509,40.06779,116.42368
103,62773,40.07808,116.43636
103,62811,40.07808,116.43637
103,63075,40.07809,116.43633
103,63112,40.07806,116.43634
103,63377,40.07806,116.43631
103,63414,40.07804,116.43632
103,63678,40.07807,116.43633
103,63716,40.07806,116.43636
103,63980,40.07805,116.43638
103,64016,40.07678,116.43474
103,64281,40.07274,116.40719
103,64318,40.07433,116.40713
103,64471,40.07662,116.41687
103,64582,40.07604,116.41497
103,64884,40.05662,116.40927
103,64884,40.05662,116.40927
103,64884,40.05662,116.40927
103,64914,40.05658,116.40758
103,65186,40.03017,116.41172
103,65422,40.01468,116.40869
103,65487,40.01345,116.41034
103,65487,40.01345,116.41034
103,65724,39.99811,116.40146
103,65789,39.9972,116.40132
103,66090,39.98237,116.40128
103,66392,39.97426,116.41145
103,66528,39.97701,116.41448
103,66995,39.97596,116.4244
103,67297,39.97481,116.45575
103,67599,39.98923,116.50215
103,68202,39.96469,116.54298
103,68370,39.96394,116.54696
103,68672,39.95208,116.54125
103,68805,39.94033,116.5389
103,68974,39.94039,116.52538
103,69107,39.93942,116.51199
103,69275,39.93512,116.49667
103,69409,39.93352,116.49108
103,69710,39.93217,116.47536
103,69930,39.93327,116.46375
103,70012,39.93359,116.46322
103,70152,39.93243,116.45978
103,70314,39.93256,116.45624
103,70454,39.93441,116.44927
103,70615,39.93243,116.44468
103,70756,39.93234,116.43792
103,70917,39.93366,116.4281
103,71057,39.9459,116.42791
103,71219,39.95329,116.42635
103,71520,39.95259,116.41912
103,71822,39.80414,116.50198
103,71822,39.96725,116.4188
103,72124,39.98483,116.41787
103,72425,39.98747,116.41788
103,72727,40.00178,116.4218
103,72738,40.0018,116.42183
103,72738,40.0018,116.42183
103,73029,39.99362,116.41132
103,73029,39.99362,116.41132
103,73112,39.99374,116.40643
103,73330,39.99848,116.40161
103,73574,40.00386,116.39929
103,73632,40.00425,116.40086
103,73876,40.00825,116.41036
103,73934,40.01516,116.41095
103,74235,40.03146,116.40474
103,74352,40.0337,116.39824
103,74537,40.03158,116.41079
103,74654,40.03428,116.41103
103,75938,40.06115,116.40731
103,76240,40.09,116.40722
103,76542,40.1264,116.41839
103,76656,40.12799,116.41717
103,76843,40.11682,116.42551
103,76957,40.10265,116.42713
103,77144,40.08769,116.43319
103,77259,40.0824,116.43435
103,77541,40.08164,116.43522
103,77873,40.08162,116.43524
103,77873,40.08162,116.43524
103,77873,40.08162,116.43524
103,77873,40.08162,116.43524
103,77873,40.08162,116.43524
103,77873,40.08162,116.43524
103,77873,40.08162,116.43524
103,77873,40.08162,116.43524
103,77873,40.08162,116.43524
103,77873,40.08162,116.43524
103,77873,40.08162,116.43524
103,77873,40.08162,116.43524
103,77873,40.08162,116.43524
103,77873,40.08162,116.43524
103,77873,40.08162,116.43524
103,77873,40.08162,116.43524
103,77873,40.08162,116.43524
103,77873,40.08162,116.43524
103,77873,40.08162,116.43524
103,77873,40.08162,116.43524
103,77873,40.08162,116.43524
103,77873,40.08162,116.43524
103,77873,40.08162,116.43524
104,35132,40.0828,116.43413
104,35299,40.08279,116.43413
104,35433,40.07681,116.43485
104,35601,40.07043,116.43019
104,35735,40.06347,116.42981
104,35903,40.06533,116.42326
104,35903,40.06533,116.42326
104,36204,40.05668,116.40898
104,36364,40.05139,116.40663
104,36506,40.04698,116.40572
104,36807,40.02178,116.40241
104,37108,40.00863,116.37265
104,37246,40.00275,116.3694
104,37712,39.96622,116.37352
104,38013,39.96806,116.42542
104,38315,39.96243,116.43363
104,38617,39.96184,116.43114
104,38918,39.9515,116.42622
104,39220,39.94012,116.42735
104,39329,39.93638,116.42544
104,39522,39.93965,116.4131
104,39823,39.94801,116.38979
104,40125,39.96735,116.38668
104,40172,39.96722,116.38013
104,40427,39.97498,116.37562
104,40474,39.97562,116.37536
104,40728,39.98716,116.3723
104,41030,39.98979,116.34683
104,41200,39.98801,116.33969
104,41332,39.98755,116.34257
104,41633,39.99162,116.34716
104,41803,39.99195,116.34913
104,41935,39.99186,116.34922
104,42105,39.99182,116.34943
104,42236,39.99212,116.35117
104,42407,39.99231,116.35853
104,42538,39.98812,116.36309
104,42840,39.98429,116.30822
104,43103,39.96777,116.26796
104,43141,39.96695,116.26794
104,43443,39.97273,116.27732
104,43443,39.97273,116.27732
104,43745,39.99099,116.31335
104,44046,39.99658,116.32993
104,44348,40.01336,116.33904
104,44373,40.01336,116.33904
104,44650,40.00646,116.34609
104,44951,39.98618,116.34709
104,45253,39.96006,116.34728
104,45555,39.94727,116.35003
104,45856,39.93519,116.3494
104,46158,39.91753,116.35006
104,46419,39.91101,116.35019
104,46460,39.91101,116.35019
104,46698,39.90758,116.34643
104,46761,39.9115,116.34666
104,47000,39.91957,116.34703
104,47063,39.92084,116.34689
104,47302,39.92205,116.33854
104,47365,39.92182,116.32969
104,47603,39.92668,116.3198
104,47905,39.94489,116.32032
104,47968,39.94409,116.32044
104,48207,39.94477,116.3116
104,48511,39.94493,116.31139
104,48752,39.94534,116.31846
104,49054,39.93839,116.34403
104,49113,39.93861,116.34583
104,49355,39.93818,116.35251
104,49413,39.93784,116.35244
104,49656,39.93922,116.36255
104,49958,39.93927,116.3658
104,50070,39.9444,116.36612
104,50260,39.94954,116.36877
104,50372,39.94812,116.3663
104,50561,39.94812,116.3663
104,50673,39.94811,116.3662
104,50863,39.9481,116.36611
104,51165,39.96559,116.36396
104,51768,39.98508,116.34733
104,52024,39.99116,116.33081
104,52070,39.99159,116.3327
104,52371,40.00613,116.33546
104,52588,40.01488,116.34186
104,52673,40.01167,116.33816
104,53019,39.99446,116.32662
104,53019,39.99446,116.32662
104,53276,39.99842,116.30902
104,53544,39.99283,116.29831
104,53578,39.99264,116.29835
104,53846,39.98378,116.30489
104,54147,39.98504,116.31584
104,54181,39.98507,116.31576
104,54181,39.98507,116.31576
104,54449,39.98041,116.32132
104,54483,39.98041,116.32132
104,54589,39.98043,116.32137
104,54911,39.98042,116.32129
104,55825,39.98115,116.32142
104,56057,39.98691,116.32701
104,56126,39.99147,116.33001
104,56358,39.99157,116.33291
104,56660,39.9753,116.34756
104,56962,39.95177,116.34894
104,57263,39.9457,116.35004
104,57565,39.94139,116.34935
104,57867,39.93319,116.34957
104,58168,39.9181,116.35024
104,58366,39.91256,116.34849
104,58470,39.91509,116.34742
104,58772,39.91704,116.34836
104,59073,39.93085,116.35012
104,59375,39.93471,116.35786
104,59464,39.93519,116.35324
104,59677,39.94422,116.35691
104,59765,39.9469,116.36528
104,59978,39.95553,116.3651
104,59978,39.95553,116.3651
104,60067,39.95696,116.37339
104,60280,39.96168,116.38597
104,60369,39.96165,116.38753
104,60581,39.96834,116.38837
104,60670,39.97145,116.39282
104,60883,39.97163,116.3957
104,60972,39.97032,116.39014
104,61185,39.96833,116.39179
104,61274,39.96798,116.39261
104,61486,39.97056,116.38839
104,61575,39.97379,116.39495
104,61788,39.9683,116.40106
104,61877,39.96092,116.40163
104,62090,39.96754,116.41086
104,62179,39.97635,116.41155
104,62391,39.97828,116.41121
104,62693,39.9818,116.40167
104,62995,39.97548,116.38846
104,63296,39.97208,116.37279
104,63296,39.97208,116.37279
104,63597,39.96682,116.36478
104,63598,39.96682,116.36478
104,63899,39.97541,116.37351
104,63900,39.97542,116.37355
104,64503,39.96895,116.37432
104,64805,39.95327,116.37301
104,65106,39.9496,116.36976
104,65199,39.94809,116.3659
104,65199,39.94809,116.3659
104,65408,39.95709,116.36498
104,65501,39.96285,116.36434
104,65710,39.97466,116.36381
104,65802,39.98182,116.36346
104,66011,39.98596,116.37485
104,66104,39.9861,116.3798
104,66313,39.98609,116.37985
104,66406,39.98609,116.37972
104,67955,39.97613,116.45387
104,68147,39.95674,116.48125
104,68257,39.93883,116.48367
104,68449,39.91227,116.4836
104,68558,39.90365,116.4831
104,68751,39.90194,116.48048
104,68860,39.90194,116.48048
104,69052,39.90188,116.48001
104,69162,39.90188,116.48001
104,69354,39.90188,116.48001
104,69463,39.90183,116.48057
104,69656,39.90307,116.47848
104,69765,39.90273,116.47413
104,70067,39.9088,116.48437
104,70368,39.93649,116.48396
104,70670,39.97392,116.45749
104,70972,39.99233,116.42486
104,71093,39.99348,116.41794
104,71272,40.00113,116.41147
104,71544,40.00745,116.40189
104,71574,40.00793,116.40514
104,71574,40.00793,116.40514
104,71846,40.02114,116.4116
104,71876,40.02589,116.412
104,72147,40.04651,116.40609
104,72177,40.04939,116.4059
104,72449,40.05995,116.41084
104,72449,40.05995,116.41084
104,72479,40.06132,116.41089
104,72780,40.07547,116.42309
104,72884,40.07611,116.42703
104,73082,40.07672,116.43475
104,73186,40.08283,116.43422
104,73383,40.08283,116.43419
104,73692,40.08278,116.43413
104,73692,40.08278,116.43413
104,73692,40.08278,116.43413
104,73692,40.08278,116.43413
104,73692,40.08278,116.43413
104,73692,40.08278,116.43413
104,73692,40.08278,116.43413
104,73692,40.08278,116.43413
104,73692,40.08278,116.43413
104,73692,40.08278,116.43413
104,73692,40.08278,116.43413
104,73692,40.08278,116.43413
104,73692,40.08278,116.43413
104,73692,40.08278,116.43413
104,73692,40.08278,116.43413
104,73692,40.08278,116.43413
104,73692,40.08278,116.43413
104,73692,40.08278,116.43413
104,73692,40.08278,116.43413
104,73692,40.08278,116.43413
104,73692,40.08278,116.43413
104,73692,40.08278,116.43413
104,73692,40.08278,116.43413
105,129,39.91443,116.49109
105,729,39.91847,116.51193
105,1329,39.95018,116.52768
105,1929,40.02326,116.51684
105,2529,40.07009,116.564
105,3129,40.07198,116.56526
105,3729,40.071,116.56424
105,4928,40.06334,116.57084
105,5528,40.06552,116.58217
105,6729,40.07282,116.58085
105,7328,40.07729,116.58741
105,8528,40.0356,116.56723
105,9128,39.95657,116.44723
105,10329,39.99992,116.51017
105,10928,40.01117,116.51029
105,11528,40.01101,116.51001
105,12128,40.01101,116.51002
105,12128,40.01101,116.51002
105,13328,40.01098,116.51003
105,13928,40.01098,116.51004
105,15128,40.01097,116.51003
105,15728,40.01096,116.51003
105,16328,40.01101,116.51
105,16928,40.01138,116.51016
105,17528,40.01125,116.51013
105,18128,40.01123,116.51015
105,18728,40.0112,116.51014
105,19327,40.01119,116.51013
105,19927,40.01117,116.51012
105,20527,40.01115,116.51012
105,21127,40.01114,116.51011
105,21728,40.01113,116.51011
105,22328,40.01113,116.5101
105,22928,40.01112,116.51009
105,23528,40.01108,116.51001
105,24127,40.01104,116.51002
105,24727,40.01104,116.51002
105,25327,40.01104,116.51003
105,25927,40.01103,116.51004
105,26527,40.01094,116.51006
105,27127,40.01101,116.51009
105,27727,40.01102,116.5101
105,28327,40.01093,116.51001
105,28927,40.01091,116.51001
105,31327,40.01091,116.51003
105,31927,40.01091,116.51004
105,33127,40.01092,116.51004
105,33726,40.01093,116.51005
105,34326,40.01101,116.51007
105,34927,40.01104,116.51005
105,35527,40.01102,116.51006
105,36727,40.01147,116.51022
105,37326,40.01118,116.51007
105,37925,40.01116,116.51007
105,38525,40.01116,116.51007
105,39126,40.01118,116.51008
105,39727,40.01099,116.51003
105,40326,40.01103,116.51007
105,40927,40.0111,116.50998
105,41527,40.01094,116.50985
105,42126,40.01109,116.51011
105,42726,40.01106,116.51008
105,43326,40.01112,116.51002
105,43925,40.00307,116.50113
105,44526,39.98328,116.48333
105,45126,39.98314,116.48341
105,45725,39.97182,116.48348
105,46326,39.97011,116.48377
105,46926,39.95822,116.44601
105,46926,39.95822,116.44601
105,47526,39.96089,116.44189
105,48155,39.96074,116.40839
105,48725,39.96695,116.40417
105,49325,39.96688,116.36823
105,50525,39.94551,116.27173
105,51125,39.90317,116.26748
105,51726,39.89066,116.25535
105,52324,39.89058,116.25563
105,52925,39.90609,116.27053
105,53524,39.90602,116.32226
105,54125,39.92353,116.32817
105,55325,39.90712,116.43347
105,55926,39.90746,116.44439
105,56526,39.93217,116.44432
105,57125,39.96126,116.44097
105,57725,39.96769,116.40903
105,58325,39.97547,116.38162
105,58925,39.9746,116.37277
105,59525,39.97458,116.37277
105,60124,39.96718,116.36756
105,61324,39.95146,116.4271
105,61925,39.96081,116.41328
105,62524,39.96756,116.41096
105,63125,39.96692,116.37806
105,63725,39.96636,116.33319
105,64325,39.96604,116.31837
105,64325,39.96604,116.31837
105,64925,39.93575,116.3037
105,65055,39.93143,116.30372
105,65524,39.9158,116.28902
105,66124,39.90899,116.28894
105,66724,39.89599,116.28912
105,67324,39.88883,116.28831
105,67925,39.88882,116.28832
105,68524,39.89338,116.28904
105,69125,39.90379,116.30448
105,69725,39.91985,116.30436
105,70325,39.93631,116.31992
105,70924,39.93867,116.34494
105,71524,39.94981,116.37339
105,72124,39.94879,116.36585
105,72724,39.96095,116.35521
105,73324,39.96655,116.34178
105,73924,39.9693,116.33284
105,74524,39.98585,116.36003
105,75124,40.0001,116.35958
105,75724,39.98829,116.35896
105,76324,39.98817,116.35908
105,76924,39.98809,116.35757
105,77524,39.96736,116.3981
105,78724,39.95206,116.44538
105,79324,39.95211,116.44539
105,79924,39.95211,116.4454
105,80523,39.96037,116.43926
105,81123,39.95822,116.42391
105,81723,39.96793,116.40537
105,81723,39.96793,116.40537
105,82323,39.99043,116.4048
105,83523,39.96055,116.48784
105,84123,39.95021,116.46217
105,84723,39.95875,116.43762
105,85323,39.93954,116.40791
105,85923,39.93591,116.41072
106,188,39.7321,116.33943
106,535,39.72848,116.34197
106,590,39.72851,116.34201
106,650,39.72843,116.34201
106,711,39.72844,116.34199
106,801,39.72847,116.34202
106,838,39.72857,116.34212
106,34237,39.73031,116.34034
106,34539,39.7607,116.33719
106,34840,39.78883,116.34266
106,35142,39.82241,116.33931
106,35444,39.84632,116.34043
106,35745,39.84727,116.33812
106,36047,39.84449,116.35008
106,36349,39.84452,116.36438
106,36650,39.86287,116.36757
106,36952,39.87602,116.36832
106,37254,39.88568,116.36822
106,37555,39.887,116.3682
106,38159,39.89647,116.37315
106,38460,39.8967,116.36843
106,39063,39.90462,116.36352
106,39667,39.91186,116.35712
106,39968,39.92178,116.3586
106,39968,39.92178,116.3586
106,40270,39.92565,116.35002
106,40572,39.93717,116.33519
106,40873,39.9547,116.31738
106,41175,39.96207,116.31552
106,41477,39.96075,116.33052
106,41777,39.96629,116.34693
106,42079,39.96703,116.39583
106,42381,39.95773,116.40713
106,42682,39.95358,116.40187
106,42984,39.9502,116.39034
106,43286,39.96166,116.37988
106,43587,39.95871,116.38862
106,43889,39.95214,116.37588
106,44191,39.95672,116.35646
106,44492,39.94968,116.3494
106,45397,39.90774,116.30385
106,45699,39.89782,116.30453
106,46001,39.90986,116.31218
106,46302,39.90951,116.31386
106,46604,39.90669,116.32928
106,46906,39.90258,116.33668
106,47207,39.89626,116.34042
106,47509,39.86697,116.34036
106,47509,39.86697,116.34036
106,49323,39.8663,116.3482
106,49625,39.87412,116.34773
106,49927,39.87615,116.34258
106,50228,39.88744,116.34425
106,50530,39.89492,116.35497
106,50832,39.88864,116.35734
106,51133,39.8878,116.36627
106,51435,39.88795,116.36746
106,52038,39.87243,116.36803
106,52340,39.84943,116.36502
106,52642,39.83117,116.36402
106,52943,39.82532,116.39507
106,53245,39.80414,116.39616
106,53547,39.80208,116.41659
106,53848,39.8021,116.43799
106,54150,39.80028,116.44452
106,54452,39.81466,116.43435
106,54752,39.82992,116.40769
106,55054,39.83612,116.39315
106,55356,39.84473,116.3876
106,55657,39.84897,116.37488
106,55959,39.84809,116.37923
106,56261,39.84604,116.36492
106,56562,39.84459,116.35953
106,56864,39.84916,116.35885
106,57165,39.86549,116.35822
106,57467,39.86788,116.35773
106,57769,39.89312,116.34256
106,58070,39.90386,116.35047
106,58372,39.91964,116.35072
106,58674,39.93616,116.34956
106,58975,39.97518,116.34871
106,59277,39.97933,116.35957
106,59880,39.9658,116.34729
106,60182,39.9668,116.37822
106,60484,39.95636,116.38865
106,60785,39.94995,116.37999
106,61087,39.94938,116.36531
106,61389,39.94481,116.35777
106,61690,39.93904,116.34558
106,61992,39.93165,116.33758
106,62294,39.92698,116.32861
106,62294,39.92698,116.32861
106,62595,39.9217,116.33363
106,62897,39.92197,116.34173
106,63199,39.92257,116.3459
106,63500,39.92956,116.34963
106,63802,39.94745,116.37479
106,64405,39.94309,116.42764
106,64707,39.95161,116.43688
106,65008,39.95084,116.43967
106,65310,39.96886,116.46488
106,65612,39.92918,116.48361
106,65913,39.92171,116.49413
106,66215,39.92254,116.51897
106,66517,39.91603,116.52068
106,66818,39.91467,116.49494
106,67120,39.91442,116.47223
106,67422,39.91223,116.45971
106,67723,39.90581,116.45505
106,68025,39.89603,116.45116
106,68327,39.90226,116.4556
106,68930,39.96404,116.47251
106,69232,40.00948,116.50708
106,69533,40.04451,116.57636
106,69835,40.07776,116.58674
106,69835,40.07776,116.58674
106,70137,40.07662,116.58159
106,70438,40.06271,116.57807
106,70740,40.06853,116.56267
106,71042,40.07056,116.56663
106,72416,40.07147,116.56648
106,72417,40.07147,116.56647
106,74132,40.07145,116.56648
106,74434,40.07147,116.56647
106,74735,40.07146,116.56647
106,75037,40.07147,116.56646
106,75339,40.07146,116.56645
106,75640,40.07146,116.56647
106,75640,40.07146,116.56647
106,75942,40.07147,116.56646
106,76610,40.07147,116.56648
106,76911,40.07147,116.56647
106,77213,40.07147,116.56645
106,77816,40.07026,116.56419
106,78420,40.06306,116.57326
106,78721,40.06224,116.58201
106,79023,40.0622,116.58189
106,79324,40.06227,116.58199
106,79928,40.0623,116.58211
106,80229,40.0622,116.58208
106,80531,40.06955,116.5815
106,80833,40.06954,116.58151
106,81134,40.07133,116.58119
106,81436,40.07135,116.58124
106,81436,40.07135,116.58124
106,81738,40.07135,116.58124
106,82039,40.07282,116.58095
106,82341,40.07532,116.58058
106,82643,40.0752,116.58193
106,82944,40.07668,116.58474
106,83548,40.04924,116.58173
106,83849,40.01916,116.52436
106,84151,39.98754,116.48219
106,84453,39.97065,116.49315
106,84754,39.96926,116.4969
106,85659,40.05267,116.53438
106,85961,40.06363,116.56826
106,86263,40.07606,116.5804
107,35871,40.12979,116.63087
107,35946,40.12852,116.63366
107,36173,40.12875,116.6565
107,36475,40.12423,116.6947
107,36549,40.1225,116.71018
107,36776,40.13856,116.75868
107,36776,40.13856,116.75868
107,36851,40.14315,116.77485
107,37078,40.14289,116.8138
107,37153,40.13795,116.81655
107,37806,40.14611,116.78873
107,38108,40.13274,116.71812
107,38241,40.13127,116.69066
107,38410,40.12777,116.66324
107,38543,40.12896,116.64809
107,38711,40.12856,116.63294
107,38844,40.12973,116.63018
107,39146,40.12774,116.61036
107,39375,40.117,116.58167
107,39448,40.11649,116.56602
107,39677,40.09837,116.55473
107,39677,40.09837,116.55473
107,39749,40.08814,116.55304
107,39978,40.05888,116.5435
107,40280,40.03072,116.52146
107,40353,40.0245,116.51719
107,40582,40.00366,116.49856
107,40654,39.99615,116.49035
107,40883,39.98333,116.47676
107,40956,39.98277,116.47616
107,41185,39.961,116.4521
107,41258,39.95899,116.45022
107,41487,39.94967,116.43903
107,41559,39.94649,116.43719
107,41788,39.94148,116.43542
107,41860,39.94042,116.43474
107,42089,39.94007,116.43379
107,42162,39.93978,116.42939
107,42391,39.92347,116.42579
107,42463,39.92312,116.42111
107,42692,39.92223,116.42521
107,43495,39.9228,116.43264
107,43602,39.92293,116.43416
107,44025,39.92176,116.43489
107,44025,39.92176,116.43489
107,44814,39.92156,116.44377
107,44884,39.92435,116.44422
107,45417,39.94637,116.44406
107,45488,39.94689,116.44903
107,45718,39.95194,116.46214
107,45789,39.95754,116.46154
107,46081,39.96003,116.46227
107,46141,39.96051,116.46208
107,46396,39.95684,116.46152
107,46503,39.95671,116.46161
107,46698,39.9485,116.45742
107,46805,39.94084,116.45538
107,46999,39.94571,116.45596
107,47167,39.94624,116.45989
107,47654,39.93857,116.45535
107,47956,39.91604,116.45546
107,48024,39.91231,116.45533
107,48257,39.90304,116.45493
107,48559,39.90674,116.4643
107,48861,39.91025,116.47081
107,49162,39.90704,116.44898
107,49231,39.90714,116.44372
107,49464,39.90703,116.41739
107,49533,39.90693,116.41483
107,49766,39.90876,116.40873
107,49834,39.90885,116.41125
107,50067,39.91409,116.41817
107,50136,39.914,116.41951
107,50369,39.92258,116.42744
107,50437,39.92265,116.43268
107,50671,39.92176,116.43942
107,50739,39.92161,116.44137
107,50972,39.91967,116.44808
107,51041,39.91222,116.45129
107,51274,39.91207,116.46566
107,51274,39.91207,116.46566
107,51342,39.91201,116.46774
107,51576,39.90832,116.46553
107,51644,39.90851,116.4655
107,52244,39.91749,116.45555
107,52268,39.92036,116.45559
107,52546,39.93247,116.45329
107,52569,39.93239,116.44974
107,52848,39.93229,116.42912
107,52871,39.93264,116.42784
107,53149,39.93204,116.40303
107,53173,39.93204,116.40303
107,53451,39.93942,116.39486
107,53474,39.93944,116.3967
107,53753,39.93946,116.40086
107,53776,39.93948,116.40129
107,54054,39.93955,116.43009
107,54078,39.93899,116.43005
107,54382,39.93277,116.42806
107,54536,39.92458,116.42742
107,54683,39.92261,116.42804
107,54838,39.92283,116.43428
107,55140,39.92078,116.44257
107,55346,39.92175,116.43166
107,55803,39.92062,116.44594
107,55949,39.91517,116.45306
107,56226,39.91465,116.45135
107,56556,39.91227,116.46935
107,57137,39.90873,116.46546
107,57690,39.90728,116.4587
107,57992,39.89229,116.44825
107,58293,39.89214,116.41982
107,58403,39.89181,116.41337
107,58595,39.89141,116.40179
107,58897,39.88818,116.37948
107,59006,39.88808,116.36868
107,59198,39.89534,116.3687
107,59308,39.89753,116.36841
107,59500,39.90389,116.36809
107,59609,39.90449,116.36803
107,59911,39.9052,116.36795
107,60103,39.90935,116.36874
107,60213,39.91339,116.36727
107,60394,39.91529,116.36263
107,60700,39.91523,116.36294
107,60700,39.91523,116.36294
107,61557,39.91325,116.36262
107,61665,39.91311,116.36699
107,61858,39.91294,116.37533
107,61967,39.90732,116.37634
107,62160,39.90622,116.37657
107,62268,39.90606,116.37661
107,62462,39.90581,116.37681
107,62570,39.90602,116.38624
107,62763,39.90634,116.39556
107,62871,39.90647,116.40049
107,63065,39.9067,116.40922
107,63173,39.9068,116.41439
107,63173,39.9068,116.41439
107,63367,39.90403,116.42046
107,63596,39.90655,116.41829
107,63776,39.90668,116.41832
107,63972,39.90709,116.43785
107,64078,39.90702,116.44443
107,64274,39.9043,116.45438
107,64379,39.89831,116.45505
107,64576,39.89591,116.45133
107,64681,39.89285,116.45485
107,64877,39.8919,116.46493
107,64983,39.89209,116.46655
107,65179,39.893,116.46655
107,65481,39.89317,116.46656
107,65586,39.89218,116.46477
107,65782,39.89723,116.45533
107,65782,39.89723,116.45533
107,65888,39.90276,116.4559
107,66084,39.90644,116.45714
107,66189,39.9066,116.45855
107,66386,39.90671,116.47097
107,66491,39.90675,116.47443
107,66793,39.91437,116.49148
107,67702,39.91455,116.49928
107,67708,39.91459,116.49938
107,68004,39.91938,116.51196
107,68010,39.9198,116.51191
107,68306,39.9225,116.52198
107,68312,39.9225,116.52198
107,68607,39.92307,116.53774
107,68613,39.92351,116.53775
107,68908,39.94304,116.54124
107,68914,39.94336,116.54124
107,69210,39.96447,116.54129
107,69216,39.96451,116.54129
107,69521,39.96546,116.53577
107,69632,39.96389,116.52615
107,69822,39.95329,116.51751
107,69934,39.94348,116.51113
107,70124,39.93501,116.4964
107,70124,39.93501,116.4964
107,70426,39.93245,116.47272
107,70537,39.93025,116.46655
107,70727,39.92194,116.46105
107,70839,39.916,116.46133
107,71029,39.91424,116.45507
107,71140,39.9147,116.45582
107,71331,39.91432,116.46926
107,71442,39.92074,116.47218
107,71632,39.9299,116.47266
107,71744,39.93226,116.4771
