vehicle_id,region_id,start_time,end_time,cost,init_category,base_quality
150,64,43801,44400,12.4,malicious,0.207
150,64,44401,45000,12.4,malicious,0.207
150,64,45001,45600,12.4,malicious,0.207
150,64,45601,45905,12.4,malicious,0.207
150,54,45906,46200,12.4,malicious,0.207
150,54,46201,46800,12.4,malicious,0.207
150,54,46801,47400,12.4,malicious,0.207
150,54,47401,48000,12.4,malicious,0.207
150,54,48001,48017,12.4,malicious,0.207
150,64,48018,48600,12.4,malicious,0.207
150,64,48601,49200,12.4,malicious,0.207
150,64,49201,49224,12.4,malicious,0.207
150,65,49225,49526,12.4,malicious,0.207
150,64,49527,49800,12.4,malicious,0.207
150,64,49801,50400,12.4,malicious,0.207
150,64,50401,51000,12.4,malicious,0.207
150,64,51001,51336,12.4,malicious,0.207
150,74,51337,51600,12.4,malicious,0.207
150,74,51601,52200,12.4,malicious,0.207
150,74,52201,52241,12.4,malicious,0.207
150,73,52242,52532,12.4,malicious,0.207
150,63,52533,52800,12.4,malicious,0.207
150,63,52801,53400,12.4,malicious,0.207
150,63,53401,54000,12.4,malicious,0.207
150,63,54001,54600,12.4,malicious,0.207
150,63,54601,55200,12.4,malicious,0.207
150,63,55201,55800,12.4,malicious,0.207
150,63,55801,56400,12.4,malicious,0.207
150,63,56401,57000,12.4,malicious,0.207
150,63,57001,57600,12.4,malicious,0.207
150,63,57601,58200,12.4,malicious,0.207
150,63,58201,58638,12.4,malicious,0.207
150,43,58639,58800,12.4,malicious,0.207
150,43,58801,59400,12.4,malicious,0.207
150,43,59401,59845,12.4,malicious,0.207
150,53,59846,60000,12.4,malicious,0.207
150,53,60001,60449,12.4,malicious,0.207
150,64,60450,60600,12.4,malicious,0.207
150,64,60601,61052,12.4,malicious,0.207
150,65,61053,61200,12.4,malicious,0.207
150,65,61201,61655,12.4,malicious,0.207
150,64,61656,61800,12.4,malicious,0.207
150,64,61801,61957,12.4,malicious,0.207
150,74,61958,62258,12.4,malicious,0.207
150,73,62259,62400,12.4,malicious,0.207
150,73,62401,63000,12.4,malicious,0.207
150,73,63001,63600,12.4,malicious,0.207
150,73,63601,63776,12.4,malicious,0.207
150,72,63777,64200,12.4,malicious,0.207
150,72,64201,64800,12.4,malicious,0.207
150,72,64801,65400,12.4,malicious,0.207
150,72,65401,66000,12.4,malicious,0.207
150,72,66001,66600,12.4,malicious,0.207
150,72,66601,67200,12.4,malicious,0.207
150,72,67201,67800,12.4,malicious,0.207
150,72,67801,68400,12.4,malicious,0.207
150,72,68401,69000,12.4,malicious,0.207
150,72,69001,69600,12.4,malicious,0.207
150,72,69601,69934,12.4,malicious,0.207
150,73,69935,70200,12.4,malicious,0.207
150,73,70201,70538,12.4,malicious,0.207
150,63,70539,70800,12.4,malicious,0.207
150,63,70801,71400,12.4,malicious,0.207
150,63,71401,72000,12.4,malicious,0.207
150,63,72001,72600,12.4,malicious,0.207
150,63,72601,73200,12.4,malicious,0.207
150,63,73201,73800,12.4,malicious,0.207
150,63,73801,73857,12.4,malicious,0.207
150,73,73858,74159,12.4,malicious,0.207
150,74,74160,74400,12.4,malicious,0.207
150,74,74401,74461,12.4,malicious,0.207
150,73,74462,74763,12.4,malicious,0.207
150,74,74764,75000,12.4,malicious,0.207
150,74,75001,75064,12.4,malicious,0.207
150,73,75065,75366,12.4,malicious,0.207
150,72,75367,75600,12.4,malicious,0.207
150,72,75601,75668,12.4,malicious,0.207
150,82,75669,76200,12.4,malicious,0.207
150,82,76201,76800,12.4,malicious,0.207
150,82,76801,76875,12.4,malicious,0.207
150,72,76876,77177,12.4,malicious,0.207
150,73,77178,77400,12.4,malicious,0.207
150,73,77401,77650,12.4,malicious,0.207
150,63,77651,78000,12.4,malicious,0.207
150,63,78001,78600,12.4,malicious,0.207
150,63,78601,79200,12.4,malicious,0.207
150,63,79201,79800,12.4,malicious,0.207
150,63,79801,80400,12.4,malicious,0.207
150,63,80401,81000,12.4,malicious,0.207
150,63,81001,81600,12.4,malicious,0.207
150,63,81601,81656,12.4,malicious,0.207
150,73,81657,81958,12.4,malicious,0.207
150,74,81959,82200,12.4,malicious,0.207
150,74,82201,82260,12.4,malicious,0.207
150,73,82261,82800,12.4,malicious,0.207
150,73,82801,83400,12.4,malicious,0.207
150,73,83401,83467,12.4,malicious,0.207
150,64,83468,84000,12.4,malicious,0.207
150,64,84001,84070,12.4,malicious,0.207
150,55,84071,84376,12.4,malicious,0.207
150,45,84377,84600,12.4,malicious,0.207
150,45,84601,85200,12.4,malicious,0.207
150,45,85201,85579,12.4,malicious,0.207
150,55,85580,85800,12.4,malicious,0.207
150,55,85801,86183,12.4,malicious,0.207
151,63,11,297,10.5,unknown,0.844
151,53,298,600,10.5,unknown,0.844
151,53,601,1200,10.5,unknown,0.844
151,53,1201,1217,10.5,unknown,0.844
151,43,1218,1800,10.5,unknown,0.844
151,43,1801,2122,10.5,unknown,0.844
151,53,2123,2400,10.5,unknown,0.844
151,53,2401,3000,10.5,unknown,0.844
151,53,3001,3012,10.5,unknown,0.844
151,43,3013,3314,10.5,unknown,0.844
151,33,3315,3600,10.5,unknown,0.844
151,33,3601,3615,10.5,unknown,0.844
151,43,3616,4200,10.5,unknown,0.844
151,43,4201,4800,10.5,unknown,0.844
151,43,4801,5124,10.5,unknown,0.844
151,53,5125,5400,10.5,unknown,0.844
151,53,5401,6000,10.5,unknown,0.844
151,53,6001,6028,10.5,unknown,0.844
151,63,6029,6600,10.5,unknown,0.844
151,63,6601,7200,10.5,unknown,0.844
151,63,7201,7800,10.5,unknown,0.844
151,63,7801,8400,10.5,unknown,0.844
151,63,8401,8442,10.5,unknown,0.844
151,53,8443,9000,10.5,unknown,0.844
151,53,9001,9045,10.5,unknown,0.844
151,63,9046,9600,10.5,unknown,0.844
151,63,9601,10200,10.5,unknown,0.844
151,63,10201,10252,10.5,unknown,0.844
151,74,10253,10553,10.5,unknown,0.844
151,83,10554,10800,10.5,unknown,0.844
151,83,10801,11157,10.5,unknown,0.844
151,93,11158,11240,10.5,unknown,0.844
151,92,11241,11400,10.5,unknown,0.844
151,92,11401,12000,10.5,unknown,0.844
151,92,12001,12363,10.5,unknown,0.844
151,83,12364,12600,10.5,unknown,0.844
151,83,12601,12665,10.5,unknown,0.844
151,93,12666,13200,10.5,unknown,0.844
151,93,13201,13268,10.5,unknown,0.844
151,83,13269,13800,10.5,unknown,0.844
151,83,13801,13955,10.5,unknown,0.844
151,73,13956,14400,10.5,unknown,0.844
151,73,14401,14989,10.5,unknown,0.844
151,64,14990,15000,10.5,unknown,0.844
151,64,15001,15291,10.5,unknown,0.844
151,74,15292,15600,10.5,unknown,0.844
151,74,15601,15983,10.5,unknown,0.844
151,64,15984,16200,10.5,unknown,0.844
151,64,16201,16585,10.5,unknown,0.844
151,65,16586,16800,10.5,unknown,0.844
151,65,16801,17400,10.5,unknown,0.844
151,65,17401,18000,10.5,unknown,0.844
151,65,18001,18600,10.5,unknown,0.844
151,65,18601,19200,10.5,unknown,0.844
151,65,19201,19800,10.5,unknown,0.844
151,65,19801,20396,10.5,unknown,0.844
151,54,20397,20400,10.5,unknown,0.844
151,54,20401,21000,10.5,unknown,0.844
151,54,21001,21600,10.5,unknown,0.844
151,54,21601,22200,10.5,unknown,0.844
151,54,22201,22800,10.5,unknown,0.844
151,54,22801,23400,10.5,unknown,0.844
151,54,23401,24000,10.5,unknown,0.844
151,54,24001,24600,10.5,unknown,0.844
151,54,24601,25200,10.5,unknown,0.844
151,54,25201,25800,10.5,unknown,0.844
151,54,25801,26400,10.5,unknown,0.844
151,54,26401,27000,10.5,unknown,0.844
151,54,27001,27600,10.5,unknown,0.844
151,54,27601,28200,10.5,unknown,0.844
151,54,28201,28800,10.5,unknown,0.844
151,54,28801,29400,10.5,unknown,0.844
151,54,29401,30000,10.5,unknown,0.844
151,54,30001,30600,10.5,unknown,0.844
151,54,30601,31200,10.5,unknown,0.844
151,54,31201,31800,10.5,unknown,0.844
151,54,31801,32400,10.5,unknown,0.844
151,54,32401,33000,10.5,unknown,0.844
151,54,33001,33452,10.5,unknown,0.844
151,64,33453,33600,10.5,unknown,0.844
151,64,33601,33861,10.5,unknown,0.844
151,54,33862,34200,10.5,unknown,0.844
151,54,34201,34659,10.5,unknown,0.844
151,64,34660,34800,10.5,unknown,0.844
151,64,34801,35262,10.5,unknown,0.844
151,63,35263,35400,10.5,unknown,0.844
151,63,35401,36000,10.5,unknown,0.844
151,63,36001,36167,10.5,unknown,0.844
151,53,36168,36576,10.5,unknown,0.844
151,43,36577,36600,10.5,unknown,0.844
151,43,36601,37180,10.5,unknown,0.844
151,44,37181,37200,10.5,unknown,0.844
151,44,37201,37783,10.5,unknown,0.844
151,54,37784,37800,10.5,unknown,0.844
151,54,37801,38400,10.5,unknown,0.844
151,54,38401,39000,10.5,unknown,0.844
151,54,39001,39600,10.5,unknown,0.844
151,54,39601,40089,10.5,unknown,0.844
151,64,40090,40200,10.5,unknown,0.844
151,64,40201,40800,10.5,unknown,0.844
151,64,40801,41400,10.5,unknown,0.844
151,64,41401,42000,10.5,unknown,0.844
151,64,42001,42431,10.5,unknown,0.844
151,65,42432,42600,10.5,unknown,0.844
151,65,42601,42733,10.5,unknown,0.844
151,75,42734,43200,10.5,unknown,0.844
151,75,43201,43800,10.5,unknown,0.844
151,75,43801,44400,10.5,unknown,0.844
151,75,44401,44849,10.5,unknown,0.844
151,76,44850,45000,10.5,unknown,0.844
151,76,45001,45151,10.5,unknown,0.844
151,75,45152,45452,10.5,unknown,0.844
151,65,45453,45600,10.5,unknown,0.844
151,65,45601,46200,10.5,unknown,0.844
151,65,46201,46357,10.5,unknown,0.844
151,75,46358,46800,10.5,unknown,0.844
151,75,46801,47400,10.5,unknown,0.844
151,75,47401,48000,10.5,unknown,0.844
151,75,48001,48600,10.5,unknown,0.844
151,75,48601,49200,10.5,unknown,0.844
151,75,49201,49800,10.5,unknown,0.844
151,75,49801,50400,10.5,unknown,0.844
151,75,50401,50480,10.5,unknown,0.844
151,65,50481,51000,10.5,unknown,0.844
151,65,51001,51434,10.5,unknown,0.844
151,64,51435,51600,10.5,unknown,0.844
151,64,51601,52200,10.5,unknown,0.844
151,64,52201,52800,10.5,unknown,0.844
151,64,52801,53195,10.5,unknown,0.844
151,54,53196,53400,10.5,unknown,0.844
151,54,53401,53797,10.5,unknown,0.844
151,44,53798,54000,10.5,unknown,0.844
151,44,54001,54600,10.5,unknown,0.844
151,44,54601,54702,10.5,unknown,0.844
151,45,54703,55053,10.5,unknown,0.844
151,44,55054,55200,10.5,unknown,0.844
151,44,55201,55607,10.5,unknown,0.844
151,45,55608,55800,10.5,unknown,0.844
151,45,55801,56400,10.5,unknown,0.844
151,45,56401,56512,10.5,unknown,0.844
151,44,56513,57000,10.5,unknown,0.844
151,44,57001,57417,10.5,unknown,0.844
151,34,57418,57600,10.5,unknown,0.844
151,34,57601,58070,10.5,unknown,0.844
151,44,58071,58200,10.5,unknown,0.844
151,44,58201,58322,10.5,unknown,0.844
151,45,58323,58800,10.5,unknown,0.844
151,45,58801,59400,10.5,unknown,0.844
151,45,59401,60000,10.5,unknown,0.844
151,45,60001,60600,10.5,unknown,0.844
151,45,60601,61037,10.5,unknown,0.844
151,44,61038,61200,10.5,unknown,0.844
151,44,61201,61388,10.5,unknown,0.844
151,45,61389,61800,10.5,unknown,0.844
151,45,61801,62400,10.5,unknown,0.844
151,45,62401,62847,10.5,unknown,0.844
151,44,62848,63000,10.5,unknown,0.844
151,44,63001,63499,10.5,unknown,0.844
151,43,63500,63600,10.5,unknown,0.844
151,43,63601,64200,10.5,unknown,0.844
151,43,64201,64657,10.5,unknown,0.844
151,53,64658,64800,10.5,unknown,0.844
151,53,64801,65400,10.5,unknown,0.844
151,53,65401,66000,10.5,unknown,0.844
151,53,66001,66600,10.5,unknown,0.844
151,53,66601,67200,10.5,unknown,0.844
151,53,67201,67800,10.5,unknown,0.844
151,53,67801,67843,10.5,unknown,0.844
151,63,67844,68400,10.5,unknown,0.844
151,63,68401,69000,10.5,unknown,0.844
151,63,69001,69600,10.5,unknown,0.844
151,63,69601,69723,10.5,unknown,0.844
151,64,69724,70200,10.5,unknown,0.844
151,64,70201,70800,10.5,unknown,0.844
151,64,70801,71400,10.5,unknown,0.844
151,64,71401,71966,10.5,unknown,0.844
151,63,71967,72000,10.5,unknown,0.844
151,63,72001,72569,10.5,unknown,0.844
151,53,72570,72600,10.5,unknown,0.844
151,53,72601,73200,10.5,unknown,0.844
151,53,73201,73800,10.5,unknown,0.844
151,53,73801,74182,10.5,unknown,0.844
151,64,74183,74379,10.5,unknown,0.844
151,53,74380,74400,10.5,unknown,0.844
151,53,74401,75000,10.5,unknown,0.844
151,53,75001,75087,10.5,unknown,0.844
151,43,75088,75600,10.5,unknown,0.844
151,43,75601,76200,10.5,unknown,0.844
151,43,76201,76595,10.5,unknown,0.844
151,53,76596,76800,10.5,unknown,0.844
151,53,76801,77400,10.5,unknown,0.844
151,53,77401,77998,10.5,unknown,0.844
151,54,77999,78000,10.5,unknown,0.844
151,54,78001,78404,10.5,unknown,0.844
151,53,78405,78600,10.5,unknown,0.844
151,53,78601,79200,10.5,unknown,0.844
151,53,79201,79800,10.5,unknown,0.844
151,53,79801,80109,10.5,unknown,0.844
151,42,80110,80214,10.5,unknown,0.844
151,43,80215,80400,10.5,unknown,0.844
151,43,80401,80713,10.5,unknown,0.844
151,53,80714,81000,10.5,unknown,0.844
151,53,81001,81600,10.5,unknown,0.844
151,53,81601,82200,10.5,unknown,0.844
151,53,82201,82633,10.5,unknown,0.844
151,63,82634,82800,10.5,unknown,0.844
151,63,82801,83400,10.5,unknown,0.844
151,63,83401,84000,10.5,unknown,0.844
151,63,84001,84141,10.5,unknown,0.844
151,73,84142,84600,10.5,unknown,0.844
151,73,84601,85200,10.5,unknown,0.844
151,73,85201,85800,10.5,unknown,0.844
151,73,85801,86397,10.5,unknown,0.844
152,52,70,600,8.7,trusted,0.815
152,52,601,1200,8.7,trusted,0.815
152,52,1201,1800,8.7,trusted,0.815
152,52,1801,2400,8.7,trusted,0.815
152,52,2401,3000,8.7,trusted,0.815
152,52,3001,3152,8.7,trusted,0.815
152,62,3153,3600,8.7,trusted,0.815
152,62,3601,3635,8.7,trusted,0.815
152,53,3636,3995,8.7,trusted,0.815
152,64,3996,4200,8.7,trusted,0.815
152,64,4201,4476,8.7,trusted,0.815
152,65,4477,4594,8.7,trusted,0.815
152,75,4595,4800,8.7,trusted,0.815
152,75,4801,5133,8.7,trusted,0.815
152,76,5134,5400,8.7,trusted,0.815
152,76,5401,5493,8.7,trusted,0.815
152,86,5494,5855,8.7,trusted,0.815
152,96,5856,6000,8.7,trusted,0.815
152,96,6001,6401,8.7,trusted,0.815
152,97,6402,6600,8.7,trusted,0.815
152,97,6601,6703,8.7,trusted,0.815
152,98,6704,7200,8.7,trusted,0.815
152,98,7201,7800,8.7,trusted,0.815
152,98,7801,8400,8.7,trusted,0.815
152,98,8401,9000,8.7,trusted,0.815
152,98,9001,9600,8.7,trusted,0.815
152,98,9601,10200,8.7,trusted,0.815
152,98,10201,10800,8.7,trusted,0.815
152,98,10801,11400,8.7,trusted,0.815
152,98,11401,12000,8.7,trusted,0.815
152,98,12001,12600,8.7,trusted,0.815
152,98,12601,13200,8.7,trusted,0.815
152,98,13201,13800,8.7,trusted,0.815
152,98,13801,14400,8.7,trusted,0.815
152,98,14401,15000,8.7,trusted,0.815
152,98,15001,15600,8.7,trusted,0.815
152,98,15601,16200,8.7,trusted,0.815
152,98,16201,16800,8.7,trusted,0.815
152,98,16801,17400,8.7,trusted,0.815
152,98,17401,18000,8.7,trusted,0.815
152,98,18001,18600,8.7,trusted,0.815
152,98,18601,19200,8.7,trusted,0.815
152,98,19201,19800,8.7,trusted,0.815
152,98,19801,20400,8.7,trusted,0.815
152,98,20401,21000,8.7,trusted,0.815
152,98,21001,21600,8.7,trusted,0.815
152,98,21601,22200,8.7,trusted,0.815
152,98,22201,22800,8.7,trusted,0.815
152,98,22801,23400,8.7,trusted,0.815
152,98,23401,24000,8.7,trusted,0.815
152,98,24001,24600,8.7,trusted,0.815
152,98,24601,25200,8.7,trusted,0.815
152,98,25201,25800,8.7,trusted,0.815
152,98,25801,26400,8.7,trusted,0.815
152,98,26401,27000,8.7,trusted,0.815
152,98,27001,27600,8.7,trusted,0.815
152,98,27601,28200,8.7,trusted,0.815
152,98,28201,28800,8.7,trusted,0.815
152,98,28801,29400,8.7,trusted,0.815
152,98,29401,30000,8.7,trusted,0.815
152,98,30001,30600,8.7,trusted,0.815
152,98,30601,31200,8.7,trusted,0.815
152,98,31201,31800,8.7,trusted,0.815
152,98,31801,32400,8.7,trusted,0.815
152,98,32401,33000,8.7,trusted,0.815
152,98,33001,33600,8.7,trusted,0.815
152,98,33601,34200,8.7,trusted,0.815
152,98,34201,34800,8.7,trusted,0.815
152,98,34801,35400,8.7,trusted,0.815
152,98,35401,36000,8.7,trusted,0.815
152,98,36001,36600,8.7,trusted,0.815
152,98,36601,37200,8.7,trusted,0.815
152,98,37201,37800,8.7,trusted,0.815
152,98,37801,38400,8.7,trusted,0.815
152,98,38401,39000,8.7,trusted,0.815
152,98,39001,39600,8.7,trusted,0.815
152,98,39601,40200,8.7,trusted,0.815
152,98,40201,40800,8.7,trusted,0.815
152,98,40801,41221,8.7,trusted,0.815
153,44,321,600,10.6,malicious,0.274
153,44,601,1200,10.6,malicious,0.274
153,44,1201,1800,10.6,malicious,0.274
153,44,1801,1903,10.6,malicious,0.274
153,54,1904,2400,10.6,malicious,0.274
153,54,2401,2987,10.6,malicious,0.274
153,64,2988,3000,10.6,malicious,0.274
153,64,3001,3600,10.6,malicious,0.274
153,64,3601,4200,10.6,malicious,0.274
153,64,4201,4800,10.6,malicious,0.274
153,64,4801,4937,10.6,malicious,0.274
153,54,4938,5400,10.6,malicious,0.274
153,54,5401,5659,10.6,malicious,0.274
153,53,5660,6000,10.6,malicious,0.274
153,53,6001,6600,10.6,malicious,0.274
153,53,6601,6739,10.6,malicious,0.274
153,43,6740,7102,10.6,malicious,0.274
153,33,7103,7200,10.6,malicious,0.274
153,33,7201,7800,10.6,malicious,0.274
153,33,7801,8400,10.6,malicious,0.274
153,33,8401,9000,10.6,malicious,0.274
153,33,9001,9600,10.6,malicious,0.274
153,33,9601,10200,10.6,malicious,0.274
153,33,10201,10800,10.6,malicious,0.274
153,33,10801,11400,10.6,malicious,0.274
153,33,11401,12000,10.6,malicious,0.274
153,33,12001,12600,10.6,malicious,0.274
153,33,12601,13200,10.6,malicious,0.274
153,33,13201,13800,10.6,malicious,0.274
153,33,13801,14400,10.6,malicious,0.274
153,33,14401,15000,10.6,malicious,0.274
153,33,15001,15600,10.6,malicious,0.274
153,33,15601,16200,10.6,malicious,0.274
153,33,16201,16800,10.6,malicious,0.274
153,33,16801,17400,10.6,malicious,0.274
153,33,17401,18000,10.6,malicious,0.274
153,33,18001,18600,10.6,malicious,0.274
153,33,18601,19200,10.6,malicious,0.274
153,33,19201,19800,10.6,malicious,0.274
153,33,19801,20400,10.6,malicious,0.274
153,33,20401,21000,10.6,malicious,0.274
153,33,21001,21600,10.6,malicious,0.274
153,33,21601,22200,10.6,malicious,0.274
153,33,22201,22800,10.6,malicious,0.274
153,33,22801,23400,10.6,malicious,0.274
153,33,23401,24000,10.6,malicious,0.274
153,33,24001,24600,10.6,malicious,0.274
153,33,24601,25200,10.6,malicious,0.274
153,33,25201,25800,10.6,malicious,0.274
153,33,25801,26400,10.6,malicious,0.274
153,33,26401,27000,10.6,malicious,0.274
153,33,27001,27600,10.6,malicious,0.274
153,33,27601,28200,10.6,malicious,0.274
153,33,28201,28800,10.6,malicious,0.274
153,33,28801,29400,10.6,malicious,0.274
153,33,29401,30000,10.6,malicious,0.274
153,33,30001,30600,10.6,malicious,0.274
153,33,30601,31200,10.6,malicious,0.274
153,33,31201,31800,10.6,malicious,0.274
153,33,31801,32400,10.6,malicious,0.274
153,33,32401,33000,10.6,malicious,0.274
153,33,33001,33600,10.6,malicious,0.274
153,33,33601,34200,10.6,malicious,0.274
153,33,34201,34543,10.6,malicious,0.274
153,24,34544,34800,10.6,malicious,0.274
153,24,34801,34908,10.6,malicious,0.274
153,34,34909,35400,10.6,malicious,0.274
153,34,35401,35989,10.6,malicious,0.274
153,44,35990,36000,10.6,malicious,0.274
153,44,36001,36600,10.6,malicious,0.274
153,44,36601,37200,10.6,malicious,0.274
153,44,37201,37740,10.6,malicious,0.274
153,54,37741,37800,10.6,malicious,0.274
153,54,37801,38400,10.6,malicious,0.274
153,54,38401,38486,10.6,malicious,0.274
153,53,38487,39000,10.6,malicious,0.274
153,53,39001,39600,10.6,malicious,0.274
153,53,39601,40200,10.6,malicious,0.274
153,53,40201,40800,10.6,malicious,0.274
153,53,40801,41400,10.6,malicious,0.274
153,53,41401,41901,10.6,malicious,0.274
153,43,41902,42000,10.6,malicious,0.274
153,43,42001,42600,10.6,malicious,0.274
153,43,42601,43200,10.6,malicious,0.274
153,43,43201,43800,10.6,malicious,0.274
153,43,43801,44400,10.6,malicious,0.274
153,43,44401,45000,10.6,malicious,0.274
153,43,45001,45600,10.6,malicious,0.274
153,43,45601,45624,10.6,malicious,0.274
153,53,45625,45984,10.6,malicious,0.274
153,54,45985,46200,10.6,malicious,0.274
153,54,46201,46382,10.6,malicious,0.274
153,43,46383,46800,10.6,malicious,0.274
153,43,46801,47119,10.6,malicious,0.274
153,53,47120,47400,10.6,malicious,0.274
153,53,47401,47479,10.6,malicious,0.274
153,43,47480,48000,10.6,malicious,0.274
153,43,48001,48202,10.6,malicious,0.274
153,44,48203,48573,10.6,malicious,0.274
153,43,48574,48600,10.6,malicious,0.274
153,43,48601,48938,10.6,malicious,0.274
153,62,48939,49200,10.6,malicious,0.274
153,62,49201,49346,10.6,malicious,0.274
153,43,49347,49706,10.6,malicious,0.274
153,53,49707,49800,10.6,malicious,0.274
153,53,49801,50400,10.6,malicious,0.274
153,53,50401,51000,10.6,malicious,0.274
153,53,51001,51600,10.6,malicious,0.274
153,53,51601,51894,10.6,malicious,0.274
153,63,51895,52200,10.6,malicious,0.274
153,63,52201,52800,10.6,malicious,0.274
153,63,52801,53116,10.6,malicious,0.274
153,62,53117,53400,10.6,malicious,0.274
153,62,53401,54000,10.6,malicious,0.274
153,62,54001,54207,10.6,malicious,0.274
153,52,54208,54600,10.6,malicious,0.274
153,52,54601,55200,10.6,malicious,0.274
153,52,55201,55800,10.6,malicious,0.274
153,52,55801,56032,10.6,malicious,0.274
153,53,56033,56400,10.6,malicious,0.274
153,53,56401,57000,10.6,malicious,0.274
153,53,57001,57600,10.6,malicious,0.274
153,53,57601,58200,10.6,malicious,0.274
153,53,58201,58326,10.6,malicious,0.274
153,43,58327,58800,10.6,malicious,0.274
153,43,58801,59400,10.6,malicious,0.274
153,43,59401,60000,10.6,malicious,0.274
153,43,60001,60600,10.6,malicious,0.274
153,43,60601,61200,10.6,malicious,0.274
153,43,61201,61304,10.6,malicious,0.274
153,33,61305,61800,10.6,malicious,0.274
153,33,61801,62400,10.6,malicious,0.274
153,33,62401,63000,10.6,malicious,0.274
153,33,63001,63600,10.6,malicious,0.274
153,33,63601,64200,10.6,malicious,0.274
153,33,64201,64800,10.6,malicious,0.274
153,33,64801,64825,10.6,malicious,0.274
153,24,64826,65189,10.6,malicious,0.274
153,34,65190,65400,10.6,malicious,0.274
153,34,65401,66000,10.6,malicious,0.274
153,34,66001,66313,10.6,malicious,0.274
153,44,66314,66600,10.6,malicious,0.274
153,44,66601,67036,10.6,malicious,0.274
153,54,67037,67200,10.6,malicious,0.274
153,54,67201,67756,10.6,malicious,0.274
153,55,67757,67800,10.6,malicious,0.274
153,55,67801,68400,10.6,malicious,0.274
153,55,68401,68477,10.6,malicious,0.274
153,65,68478,69000,10.6,malicious,0.274
153,65,69001,69600,10.6,malicious,0.274
153,65,69601,70200,10.6,malicious,0.274
153,65,70201,70288,10.6,malicious,0.274
153,55,70289,70649,10.6,malicious,0.274
153,65,70650,70800,10.6,malicious,0.274
153,65,70801,71397,10.6,malicious,0.274
153,55,71398,71400,10.6,malicious,0.274
153,55,71401,72000,10.6,malicious,0.274
153,55,72001,72125,10.6,malicious,0.274
153,65,72126,72600,10.6,malicious,0.274
153,65,72601,73200,10.6,malicious,0.274
153,65,73201,73212,10.6,malicious,0.274
153,55,73213,73800,10.6,malicious,0.274
153,55,73801,74400,10.6,malicious,0.274
153,55,74401,75000,10.6,malicious,0.274
153,55,75001,75600,10.6,malicious,0.274
153,55,75601,76181,10.6,malicious,0.274
153,54,76182,76200,10.6,malicious,0.274
153,54,76201,76541,10.6,malicious,0.274
153,55,76542,76800,10.6,malicious,0.274
153,55,76801,76913,10.6,malicious,0.274
153,54,76914,77400,10.6,malicious,0.274
153,54,77401,77639,10.6,malicious,0.274
153,44,77640,78000,10.6,malicious,0.274
153,44,78001,78370,10.6,malicious,0.274
153,45,78371,78600,10.6,malicious,0.274
153,45,78601,79110,10.6,malicious,0.274
153,44,79111,79200,10.6,malicious,0.274
153,44,79201,79800,10.6,malicious,0.274
153,44,79801,80400,10.6,malicious,0.274
153,44,80401,80958,10.6,malicious,0.274
153,53,80959,81000,10.6,malicious,0.274
153,53,81001,81600,10.6,malicious,0.274
153,53,81601,82200,10.6,malicious,0.274
153,53,82201,82800,10.6,malicious,0.274
153,53,82801,83400,10.6,malicious,0.274
153,53,83401,84000,10.6,malicious,0.274
153,53,84001,84600,10.6,malicious,0.274
153,53,84601,85200,10.6,malicious,0.274
153,53,85201,85522,10.6,malicious,0.274
153,54,85523,85800,10.6,malicious,0.274
153,54,85801,85884,10.6,malicious,0.274
153,44,85885,86244,10.6,malicious,0.274
154,74,103,600,11.4,malicious,0.208
154,74,601,1200,11.4,malicious,0.208
154,74,1201,1311,11.4,malicious,0.208
154,64,1312,1800,11.4,malicious,0.208
154,64,1801,2217,11.4,malicious,0.208
154,53,2218,2400,11.4,malicious,0.208
154,53,2401,2821,11.4,malicious,0.208
154,52,2822,3000,11.4,malicious,0.208
154,52,3001,3123,11.4,malicious,0.208
154,53,3124,3600,11.4,malicious,0.208
154,53,3601,4028,11.4,malicious,0.208
154,43,4029,4200,11.4,malicious,0.208
154,43,4201,4330,11.4,malicious,0.208
154,53,4331,4800,11.4,malicious,0.208
154,53,4801,5236,11.4,malicious,0.208
154,54,5237,5400,11.4,malicious,0.208
154,54,5401,6000,11.4,malicious,0.208
154,54,6001,6600,11.4,malicious,0.208
154,54,6601,7200,11.4,malicious,0.208
154,54,7201,7800,11.4,malicious,0.208
154,54,7801,8400,11.4,malicious,0.208
154,54,8401,9000,11.4,malicious,0.208
154,54,9001,9600,11.4,malicious,0.208
154,54,9601,9628,11.4,malicious,0.208
154,64,9629,10200,11.4,malicious,0.208
154,64,10201,10800,11.4,malicious,0.208
154,64,10801,11400,11.4,malicious,0.208
154,64,11401,11439,11.4,malicious,0.208
154,54,11440,12000,11.4,malicious,0.208
154,54,12001,12600,11.4,malicious,0.208
154,54,12601,13200,11.4,malicious,0.208
154,54,13201,13800,11.4,malicious,0.208
154,54,13801,14400,11.4,malicious,0.208
154,54,14401,15000,11.4,malicious,0.208
154,54,15001,15317,11.4,malicious,0.208
154,65,15318,15600,11.4,malicious,0.208
154,65,15601,15666,11.4,malicious,0.208
154,54,15667,16200,11.4,malicious,0.208
154,54,16201,16800,11.4,malicious,0.208
154,54,16801,17400,11.4,malicious,0.208
154,54,17401,18000,11.4,malicious,0.208
154,54,18001,18600,11.4,malicious,0.208
154,54,18601,19200,11.4,malicious,0.208
154,54,19201,19800,11.4,malicious,0.208
154,54,19801,20195,11.4,malicious,0.208
154,64,20196,20400,11.4,malicious,0.208
